,unique_id,winning_bid,hours_final,hours_final_nan,age_at_sale,age_at_sale_nan,bucket,bucket_bin,engine,tires,transmission,score
3881,bigiron_EL7190,-0.11851038872637609,0.8877979048335839,0,-0.6666666666666666,0,"72"" Smooth Bucket, Height To Bucket Hinge Pin- 119""",1,"66 Hp, Kubota 2.6L Tier 4 Turbo Diesel",Tires,Hydrostatic Transmission,26.306821766506662
2471,PW_B6574,-0.6927197423427893,0.5513868145991256,0,0.3333333333333333,0,,0,"63 HP, Perkins four cylinder diesel engine",,,37.30088771702205
3975,rbauction_11261338,0.21970666902392466,-4.480169267924681,0,-0.6666666666666666,0,,0,,,,37.825667615115755
1558,rbauction_10200761,-0.6438094588007637,0.06385005076543011,0,0.3333333333333333,0,bkt,1,,,,24.510032131556983
3422,PW_EF9516,-0.7450057390983122,1.3765149484015913,0,0.3333333333333333,0,"73""W bucket, Foot bucket controls",1,Kubota V3300T four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,37.34878421853053
4448,rbauction_10557892,-0.5135733665429933,0.010224159936038684,0,0.6666666666666666,0,bkt,1,,aperture tires,,32.589207038999874
4067,bigiron_BR0187,-0.7606477795507605,1.4374221949629633,0,2.3333333333333335,0,"4' 7"" Bucket",1,Deutz Air Cooled 3 Cylinder Diesel Engine,Tires 10-16.5 10 Ply,,64.77475195268865
2220,PW_3538,-0.402470456767821,-0.6108125295579756,0,-0.6666666666666666,0,,0,John Deere 4024T 66hp turbocharged diesel engine,12-16.5 14ply tires,,62.65941957852559
3558,rbauction_10547036,0.050598140148773396,-0.2078816418862063,0,-0.3333333333333333,0,bkt,1,,aperture tires,,17.221484757479388
3402,PW_DF7191,-0.336529201143553,-0.6487282917593028,0,0.3333333333333333,0,"72""W bucket, Hand bucket controls",1,Four cylinder diesel engine,12-16.5 foam-filled re-capped tires,Hydrostatic transmission,43.72357617591918
4273,rbauction_10839751,-0.16742067226840174,1.1176306671087481,0,0.0,0,bkt,1,,Loegering VTS56L tracks,,15.174271712406759
4666,rbauction_10185404,-0.5545480135607281,-0.503803912706952,0,0.3333333333333333,0,bkt,1,,,,26.743165265388054
1885,rbauction_11131078,-0.1931128399187525,-0.23165514992056216,0,-0.3333333333333333,0,bkt,1,,,,28.92986707247473
3386,PW_DG3896,-0.050598140148773396,-0.12157370246252121,0,0.3333333333333333,0,"Bobcat 74""W bucket",1,"75 HP, Kubota V3300-T four cylinder turbo diesel engine",12-16.5 tires,Two speed hydrostatic transmission,22.47556492984323
5210,rbauction_11108762,-0.07256623955150854,0.27829578709045655,0,0.3333333333333333,0,bkt,1,,,,14.833820667574587
2812,PW_L5390,-0.634395097195843,-0.4350243312092101,0,1.0,0,"68""W bucket",1,Perkins four cylinder turbo diesel engine,Galaxy 12-16.5 tires,Two speed hydrostatic transmission,55.218173115246685
2103,rbauction_10689534,-0.8618282712179406,0.9413669419983158,0,1.0,0,bkt,1,,,,25.922081915561453
1198,rbauction_10175558,-0.9277695268422086,1.121883679874184,0,0.0,0,bkt,1,,,,32.24815407154385
383,rbauction_10744390,0.21970666902392466,-2.9065647207794596,0,-1.0,0,bkt,1,,,,21.400427254400324
1764,rbauction_11216439,-0.14257102428612622,0.4871796340776463,0,-0.3333333333333333,0,bkt,1,,,,24.57014663522432
4308,rbauction_11098730,-0.36878285015768775,0.9469823410505314,0,0.6666666666666666,0,bkt,1,,,,33.07643102474759
5922,ironplanet_1694445,-0.27586912621808235,-6.73282429300883,0,-0.3333333333333333,0,"72"" General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel Fuel *** Seller comments: The cab door was installed post inspection ***,Cushion Tires,,52.194318690721076
5098,rbauction_10681560,-0.7450057390983122,0.7918826119483511,0,1.0,0,bkt,1,,solid tires,,25.688967516073824
3658,rbauction_11274287,-0.21970666902392466,0.6683856539789143,0,0.0,0,bkt,1,,,,28.3573336164566
4809,bigiron_EN7291,-0.36878285015768775,0.3695687860156503,0,0.3333333333333333,0,,0,Diesel,"12-16.5 Front Tires, 12-16.5 Rear Tires",,30.31303408271556
3917,rbauction_10504606,-0.3055924010504629,-0.007850752336740463,0,0.0,0,bkt,1,,,,32.19423541051939
4110,rbauction_10783879,-0.16742067226840174,-1.658627603224167,0,-0.6666666666666666,0,bkt,1,,,,14.042596234215688
4652,bigiron_FM9026,-0.44134289338520105,0.22836102055713603,0,0.0,1,Quick Attach Bucket,1,"4 Cylinder Case Diesel Engine, 56 Hp",12-16.5 Tires,,50.6744479203131
1914,rbauction_10784760,-0.02924894348634055,-0.5133461632494934,0,-0.6666666666666666,0,bkt,1,,cushion tires,,41.33258036854261
3863,rbauction_10630724,-0.16742067226840174,-0.5008885725369658,0,-0.6666666666666666,0,,0,,solid tires,,10.08632080058591
662,rbauction_11079896,-0.07256623955150854,1.0389688069073153,0,-0.6666666666666666,0,bkt,1,,,,18.03769791777295
5026,rbauction_10438693,-0.6438094588007637,0.47600678485955183,0,2.0,0,bkt,1,,,,48.32442300508524
6142,ironplanet_1707462,-0.24726775590351657,-5.767973082403777,0,-0.6666666666666666,0,"73"" General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,45.34046287250904
2528,PW_G4204,-0.21970666902392466,-0.03782502655736424,0,-0.6666666666666666,0,,0,"Engine block heater, Kubota four cylinder diesel engine",12-16.5 tires,,25.086639590284395
5254,rbauction_10100790,-0.6927197423427893,-0.16664666835594844,0,-0.6666666666666666,0,,0,,,,47.651171479063386
2156,PW_5221,-0.21970666902392466,-0.69015848670052,0,-0.6666666666666666,0,,0,56 hp liquid cooled diesel engine,Heavy duty tires,,23.92746736058621
2253,PW_8671,-0.6533422431519806,0.19605706926918853,0,0.0,1,"76"" smooth bucket",1,CNH 3.2L four cylinder diesel engine,12-16.5NHS tires,,37.712380845716034
3368,PW_DG3803,-0.09519019911061033,0.2362547050090844,0,0.6666666666666666,0,"72""W bucket",1,"75 HP, Kubota V3300-T four cylinder turbo diesel engine",12-16.5 foam-filled tires,Two speed hydrostatic transmission,45.37720377782584
3431,PW_DC4592,-0.24726775590351657,0.16286117391002955,0,1.0,0,"81""W bucket, Hand bucket controls",1,Case four cylinder diesel engine,"16.5""W over tire tracks, 6.00-16 tires",Hydrostatic transmission,44.170024081962566
433,rbauction_10092876,-0.09519019911061033,0.3754901689233587,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,25.772429675363803
1596,rbauction_10336495,0.011725703531394238,-0.6291446934767088,0,-0.6666666666666666,0,bkt,1,,,,23.654161894573804
5943,ironplanet_1976325,-0.3055924010504629,-6.124070956468661,0,-0.6666666666666666,0,,0,Ultra Low Sulfur Diesel,,,47.28622556236808
4713,rbauction_10344686,-0.16742067226840174,0.47576751352725904,0,-0.3333333333333333,0,bkt,1,,,,19.997950501051715
3011,PW_DA8093,-0.6629964675104087,0.9192616847729418,0,2.0,0,"72""W bucket",1,"60 HP, Case 4-390 3.92L four cylinder diesel engine",12-16.5 tires,Hydrostatic transmission,33.404583890524584
2031,rbauction_10835826,-0.14257102428612622,-0.423622741421093,0,-0.6666666666666666,0,bkt,1,,aperture tires,,39.92064393616396
2424,PW_D4712,-0.43772548144110157,-0.07064000512349437,0,0.0,0,Bucket,1,Kubota 2.2L diesel engine,12-16.5 tires,,27.174700869236627
255,rbauction_10467161,-0.3055924010504629,1.1560688439008069,0,1.0,0,"bucket, cleanup bucket",1,,,,39.95187172691083
1437,rbauction_10092446,-0.9277695268422086,0.0,1,2.0,0,bkt,1,,,,25.136409076602487
2105,rbauction_10519626,-0.21970666902392466,0.08873973614098302,0,-0.6666666666666666,0,bkt,1,,,,34.148157435009445
3806,rbauction_10775641,-0.14257102428612622,0.19966922602212997,0,-0.6666666666666666,0,,0,,,,31.36442721084059
1131,rbauction_10727245,-0.402470456767821,-1.1002333391148622,0,-0.6666666666666666,0,bkt,1,,,,16.662993562101665
5344,ironplanet_2112062,-0.21970666902392466,-0.8447030936480044,0,-0.3333333333333333,0,"72"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,29.616217313502222
5404,rbauction_11156391,-0.6927197423427893,0.22836102055713603,0,1.6666666666666667,0,bkt,1,,,,19.567353334037566
3282,PW_DD5322,-0.43772548144110157,-0.061327545331861744,0,1.0,0,"Melroe 72""W bucket",1,3.2L three cylinder turbo diesel engine,Samson 12-16.5 tires,Hydrostatic transmission,45.923041679247206
4723,bigiron_DG4721,0.0314111314391301,0.20097906283427744,0,-0.3333333333333333,0,6' Material Bucket,1,"75 HP, Kubota V3800 4 Cylinder Turbo Diesel Engine",12R-16 Tires,Hydrostatic Transmission,29.583016783965398
3070,PW_DA3147,-0.6438094588007637,0.08836783462378021,0,0.0,1,"72""W bucket",1,John Deere four cylinder diesel engine,14-17.5 tires,Hydrostatic transmission,35.59160212954541
4419,rbauction_10476516,-0.336529201143553,0.7193424706933478,0,1.6666666666666667,0,bkt,1,,,,27.4849374250992
5219,ironplanet_2085579,-0.6927197423427893,0.0,1,0.0,1,,0,,,,19.647715513962996
767,rbauction_10864304,0.2780313141708701,0.46031694823459585,0,0.3333333333333333,0,bkt,1,,,,31.49480739936817
1620,rbauction_10784866,-0.4747009299256124,0.24687751124175247,0,0.6666666666666666,0,bkt,1,,,,31.394828143683387
2093,rbauction_10444797,-0.008484730537539065,-1.7352921655112934,0,-0.6666666666666666,0,,0,,,,32.91724937135706
2522,PW_AL9651,0.06931134680273665,-0.13874797874960096,0,-0.6666666666666666,0,,0,Kubota four cylinder diesel engine,14-17.5 foam filled tires,,36.68540555963868
5303,rbauction_10687750,-0.02924894348634055,-2.7151053294531113,0,-0.6666666666666666,0,bkt,1,,,,33.98417096902185
1272,bigiron_FL3812,-0.23336192789266974,0.47982628713302555,0,0.3333333333333333,0,6' Quick Tach Bucket,1,"Diesel, Kubota 4-Cyl W/Turbocharger, Water Cooled Engine",10-16.5 Tires,,19.819946119834015
538,bigiron_DJ1071,-0.1930605764544806,-0.11780237978166426,0,0.3333333333333333,0,"60"" Bucket",1,56 HP 2 Liter/122 Cubic Inch Kubota Engine,"10-16.5 Unused Tires, 12-16.5 Tires On Skid Steer",,15.5608934297196
2884,PW_J1661,0.20439612075291436,-1.8731503188349439,0,-1.0,0,Low profile bucket,1,"61 HP, Bobcat D24NAP four cylinder turbo diesel engine",10-16.5 tires,Two speed hydrostatic transmission,38.45504872489373
5235,ironplanet_1790232,0.4415052716374479,-1.511285875006243,0,-0.6666666666666666,0,"73"" General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,32.20945577320039
3999,rbauction_11068616,-0.050598140148773396,0.7534879173017954,0,-0.3333333333333333,0,bkt,1,,,,28.623954004964514
2729,PW_I2105,-0.9141142679734626,1.007145769020913,0,0.3333333333333333,0,"Bucket welded to the quick attach, Skid steer grapple bucket",1,Deutz four cylinder turbo diesel engine,Solid tires,Hydrostatic transmission,49.07356700478021
1626,rbauction_10189321,-0.5545480135607281,0.41969288042028985,0,1.0,0,bkt,1,,,,45.74920687395994
644,rbauction_11135634,0.2780313141708701,-0.3200322651898623,0,-0.6666666666666666,0,bkt,1,,,,42.59482604684072
2165,PW_3879,-0.1931128399187525,-2.9178970769757897,0,-0.6666666666666666,0,,0,Kubota 46 hp liquid cooled diesel engine,"10-16.5 NHS front tires, 12-16.5 NHS rear tires",,22.401599337638217
642,rbauction_10258980,-0.336529201143553,0.07939462328451115,0,-0.3333333333333333,0,bkt,1,,,,23.871694466393194
724,rbauction_10858767,-1.0,0.0,1,1.6666666666666667,0,bkt,1,,,,25.634072901536694
2279,PW_3762,-0.02924894348634055,0.054621467568774736,0,0.0,0,,0,74 HP four cylinder diesel engine,305-70D16.5 tires,,20.544694805809122
5815,ironplanet_1950143,-0.634395097195843,-1.6778700566580038,0,0.0,1,General Purpose Smooth Edge Bucket,1,,Solid Tires,,41.24260937260164
1933,rbauction_11249198,-0.21970666902392466,-1.271367220625859,0,0.0,0,bkt,1,,,,32.84465834874929
4968,rbauction_11259563,-0.336529201143553,-0.10937565332300575,0,0.0,1,bkt,1,,,,21.27563686062228
2355,PW_C4487,-0.21970666902392466,-0.38899794692523937,0,-0.6666666666666666,0,6' bucket,1,"74 HP, Case four cylinder diesel engine",12-16.5 tires,,35.41585749182018
1766,rbauction_10537063,-0.402470456767821,0.11907117578010168,0,-0.3333333333333333,0,bkt,1,,,,16.61736485521947
4914,rbauction_11120333,-0.11851038872637609,0.4112345927013875,0,0.0,0,bkt,1,,,,19.37014814791176
5571,bigiron_DB8032,-0.06590868841978459,0.15358566178465646,0,0.0,0,,0,3.0 L 4-Cylinder Diesel Engine,Tires: 14-17.5,2 Speed Hydrostat Transmission,48.361372933508385
2348,rbauction_10799864,-0.5978653096258961,-0.05036851344285284,0,0.3333333333333333,0,bkt,1,,,,37.760251522675134
444,rbauction_10067886,0.011725703531394238,0.3371087933639062,0,0.0,0,,0,,,,33.82604157406573
2038,rbauction_10150890,-0.14257102428612622,0.681167989558083,0,0.0,0,bkt,1,,solid tires,,33.077677429220856
4722,rbauction_10560016,0.08757358863328601,-0.3563035762369814,0,-0.6666666666666666,0,bkt,1,,,,21.290775854278813
4217,rbauction_10536620,0.13985958538880894,-0.22684868685801102,0,0.3333333333333333,0,hyd Q/C bkt,1,80 hp,,,22.398141856947245
5784,rbauction_10237692,-0.02924894348634055,0.4812543287805908,0,-0.3333333333333333,0,bkt,1,,,,33.758321776319406
3808,rbauction_10769164,-0.4747009299256124,0.0,1,0.3333333333333333,0,bkt,1,,,,24.6003080642035
134,bigiron_AT0581,0.35787839780598585,-2.0039161664418423,0,-1.0,0,"C76"" Work Site Pro Bucket",1,Diesel Engine: John Deere 4024 66 HP,10 X 16.5 Tires,,38.08014679573314
1494,rbauction_10652865,-0.43772548144110157,0.01751254549746266,0,-0.3333333333333333,0,bkt,1,,solid tires,,26.276632734946123
5947,ironplanet_1828981,0.050598140148773396,-6.124070956468661,0,0.0,0,78” Wide General Purpose Smooth Edge Bucket,1,,18” Track Belts,,32.241689779884155
1859,rbauction_10743398,0.13985958538880894,-0.2857690904539558,0,-0.3333333333333333,0,,0,,,,16.67462262927165
136,rbauction_11269074,-0.7450057390983122,0.08873973614098302,0,0.3333333333333333,0,bkt,1,,,,18.98634614706309
248,rbauction_10388596,-0.24726775590351657,0.6775620065396576,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,24.805144105566026
5127,bigiron_BC0533,-0.018795724469423014,0.24780867805782353,0,-0.3333333333333333,0,,0,Kubota 4 Cylinder Diesel,"12"" Tracks",,17.786243093618666
5607,ironplanet_1600453,-0.5978653096258961,-6.124070956468661,0,0.0,1,General Purpose Smooth Edge Bucket,1,,Cushion Tires,,38.935062565454785
3287,PW_L5701,-0.1931128399187525,-0.13634248444995567,0,0.3333333333333333,0,"68""W bucket",1,Kubota four cylinder turbo diesel engine,Bobcat 10-16.5NHS tires,Hydrostatic transmission,31.870546011217538
301,rbauction_10228845,-0.6438094588007637,0.5885724638274629,0,1.3333333333333333,0,bkt,1,,,,26.49607935211653
1453,rbauction_10124867,-0.43772548144110157,0.2065241776846878,0,0.0,0,bkt,1,,solid tires,,37.029922882763465
2230,PW_7772,-0.67277526594052,0.10385367145183359,0,-0.6666666666666666,0,Bucket included,1,Kubota V2203 50hp diesel engine,Solid tires,,26.679896892227305
5238,rbauction_11124187,-0.402470456767821,0.0,1,-0.3333333333333333,0,bkt,1,,aperture tires,,27.75312195116698
5502,ironplanet_2020974,0.21970666902392466,-6.73282429300883,0,-0.3333333333333333,0,General Purpose Bucket (installed post inspection),1,,"12"" Track Belts",,23.51547160979813
5124,bigiron_DA0192,-0.36878285015768775,0.7854307490037552,0,0.3333333333333333,0,"Work Site Pro 84"" Heavy Duty With Edge Bucket",1,John Deere 5030T Engine,"12X16.5 Front Tires, 12X16.5 Rear Tires",,37.7808353772447
3087,PW_DD0050,-0.67277526594052,0.4398659274144107,0,1.3333333333333333,0,"60""W bucket",1,Kubota U1702 four cylinder diesel engine,10-16.5 tires,Hydrostatic transmission,21.474022371962
4507,rbauction_11116152,0.3321862301556351,-0.7586522487803118,0,-0.6666666666666666,0,bkt,1,,solid tires,,23.21582638249634
5307,ironplanet_1709771,-0.45598772327165094,-5.319342818039791,0,0.0,1,"84"" General Purpose Smooth Edge Bucket",1,,,,49.47877828693974
1463,rbauction_10031014,-0.6927197423427893,1.030484501414105,0,1.0,0,bkt,1,,,,33.4471355413824
2828,PW_J6232,-0.8369786232356651,0.7269260514544419,0,0.0,0,,0,"Engine oil leak, Kubota 2.0L four cylinder turbo diesel engine",Samson 10-16.5 tires,Hydrostatic transmission,19.470361152303372
2397,PW_F7501,-0.5802401812110789,-0.935324176512112,0,0.0,0,"74"" smooth dirt bucket",1,"53 HP, John Deere 3029D three cylinder diesel engine","10-16.5NHS tires, Recently replaced tires",,40.9102659561007
1056,rbauction_10562002,0.011725703531394238,0.12014811695704847,0,-0.3333333333333333,0,bkt,1,,,,14.974666544358563
1840,rbauction_10504155,-0.5978653096258961,-0.4356996449062676,0,0.0,0,bkt,1,,,,27.75767226762053
1719,rbauction_10439978,0.011725703531394238,-0.1923827910747008,0,-0.6666666666666666,0,bkt,1,,solid tires,,18.73692778522133
314,rbauction_10749066,-0.5545480135607281,0.5051823667391473,0,0.0,1,,0,,,,31.16904574431351
1600,rbauction_10775642,-0.11851038872637609,-0.26773003944110435,0,-0.6666666666666666,0,,0,,,,37.00790390339292
285,rbauction_10347884,-0.09519019911061033,0.18312927540818277,0,-0.6666666666666666,0,bkt,1,,,,30.077013939621306
580,rbauction_11250294,-0.4747009299256124,-0.3247827590969035,0,-0.3333333333333333,0,74 In. bkt,1,,aperture tires,,45.63594773870972
5225,rbauction_10891840,-0.402470456767821,0.21397109590830996,0,1.0,0,,0,,,,36.421145777922995
3515,rbauction_10143341,0.011725703531394238,-0.5533591056837435,0,-0.6666666666666666,0,,0,,,,39.117019533375114
1758,rbauction_10934601,0.43010887096377726,-5.319342818039791,0,-1.0,0,bkt,1,,,,30.77922246284443
3013,PW_CC9135,-0.43772548144110157,0.36033830096364616,0,0.3333333333333333,0,"66""W bucket",1,Four cylinder turbo diesel engine,12-16.5 tires,Hydrostatic transmission,48.58891538291667
3719,rbauction_11074336,-0.5978653096258961,0.5416725882426023,0,0.6666666666666666,0,,0,,solid tires,,28.648529588807136
2704,PW_H8636,-0.67277526594052,0.8913831947377711,0,1.3333333333333333,0,"Case 6'W bucket, Joystick bucket controls",1,Case four cylinder diesel engine,Denman 12-16.5 NHS tires,Hydrostatic transmission,32.231493174661004
5769,ironplanet_1749732,-0.402470456767821,-0.8676009192827144,0,-0.6666666666666666,0,"34"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,"7"" Track Belts",,43.84613679946103
219,rbauction_11193588,-0.36878285015768775,-0.48860521958311987,0,0.0,1,bkt,1,,cushion tires,,36.53825224048045
5222,ironplanet_1814062,-0.5978653096258961,-6.73282429300883,0,-0.3333333333333333,0,68” Wide General Purpose Smooth Edge Bucket,1,,Solid Tires,,50.815399823270944
1990,rbauction_10728543,0.08757358863328601,-0.12441286038691048,0,-0.6666666666666666,0,bkt,1,,,,36.414278407003756
4352,rbauction_10101731,-0.4747009299256124,0.2677452604508018,0,1.6666666666666667,0,bkt,1,,,,20.758921179898692
3206,PW_DE1720,-0.21970666902392466,0.5915139584136838,0,0.0,0,"Caterpillar 79""W bucket",1,Caterpillar four cylinder turbo diesel engine,Primex 12-16.5 foam-filled tires,Hydrostatic transmission,36.43009291684813
3962,ironplanet_1939002,-0.402470456767821,-6.124070956468661,0,-0.3333333333333333,0,"61"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,54.64676827334308
5912,ironplanet_1785686,-0.563015658785968,0.0,1,0.0,1,,0,"48"" Forks There was no response from the engine when the key was turned.  The main components could not be operationally checked. Seller comments: The unit runs but has electrical issues.",Cushion Tires,,18.533252986705502
3922,rbauction_11072125,0.050598140148773396,-0.8687063258726384,0,-0.6666666666666666,0,bkt,1,,aperture tires,,32.20026033905641
2547,PW_G6357,-0.9702767251676203,1.3884466563058615,0,0.6666666666666666,0,Bucket,1,"73 HP, Bobcat four cylinder turbo diesel engine",,Hydrostatic transmission,22.212113987498284
